date,geography_modeled,scenario_name,cases_median,cases_lower,cases_upper,cases_new_median,cases_new_lower,cases_new_upper,deaths_median,deaths_lower,deaths_upper,deaths_det_median,deaths_det_lower,deaths_det_upper,hosp_bed_median,hosp_bed_lower,hosp_bed_upper,icu_median,icu_lower,icu_upper,vent_median,vent_lower,vent_upper,recovered_median,recovered_lower,recovered_upper,rt_median,rt_lower,rt_upper
2020-08-24,covidregion_8,baseline,2961,655.25,7353.5,281,67.75,671.5,2,0,8,2,0,8,68,11,164.75,21,3,54.25,12.54,1.98,33.165,96224,29907.5,212948.75,1.00176452676421,0.970727842979985,1.03235946369069
2020-08-25,covidregion_8,baseline,2953,653,7374.75,276,65,671.25,3,0,9,2,0,8,67,11,166.5,21,3,55.25,12.54,1.98,33,96411,30023.25,213310.25,1.00000353498451,0.969346931299981,1.03148206620524
2020-08-26,covidregion_8,baseline,2964,650,7404.5,277,58,678.5,3,0,10,2,0,8.25,68,12.75,164.25,21,3,57.25,12.54,1.98,32.34,96543,30147.5,213685.5,0.998520744204424,0.967703436991725,1.03017259084368
2020-08-27,covidregion_8,baseline,2972,639.75,7391.5,278,64.75,683.25,2,0,9,2,0,8,68,12,165.25,22,3.75,56.5,12.54,1.98,33.66,96818,30266,214055,0.999088885733966,0.967811063220138,1.03130382723913
2020-08-28,covidregion_8,baseline,2958,625.5,7425,280,62.75,668,3,0,9,2,0,8,68,13,167.25,21,4,56,12.54,1.98,33.825,97225,30390,214440,0.999725555830615,0.968589300957855,1.03149359819751
2020-08-29,covidregion_8,baseline,2949,620,7453.75,277,61.5,668.5,3,0,10,2,0,9,66,12,167.5,21,3.75,57,12.54,1.98,34.32,97456,30517.25,214816,0.999954600762251,0.968724079553285,1.03080479523042
2020-08-30,covidregion_8,baseline,2956,625,7442,282,64.25,660.75,3,0,10,2,0,9,67,11,166.75,21,3,57.25,11.88,1.98,33.66,97686,30635.25,215211.5,0.998627452091531,0.967035022014429,1.02955296706651
2020-08-31,covidregion_8,baseline,2959,617.25,7492.75,279,64.5,660.75,3,0,10,2,0,9,67,11.75,165.25,21,3.75,55,12.54,1.98,32.34,97991,30750.5,215563,0.999631499094293,0.968724189867622,1.03169928182991
2020-09-01,covidregion_8,baseline,2949,619,7517.25,281,64.25,674.75,3,0,9,2,0,8,67,12,165.5,21,3,55.25,12.54,1.98,32.34,98434,30861,215964.5,0.999308773345082,0.968136023727855,1.03096489864839
2020-09-02,covidregion_8,baseline,2949,609,7480.25,275,64.5,684.5,2,0,9.25,2,0,9,68,11.75,168,21,3,53.25,12.54,1.98,33,98810,30962.5,216339.5,1.00387959131003,0.972381266847953,1.03632798982888
2020-09-03,covidregion_8,baseline,2952,606,7485.5,279,62,677.5,3,0,9,2,0,9,68,11.75,177.5,21,3.75,53.25,12.54,1.98,33,99138,31081.75,216685.75,1.01005144209235,0.978579908220158,1.04255675497538
2020-09-04,covidregion_8,baseline,2969,605.5,7471,278,68,693,3,0,10,2,0,9,67,11.75,164.25,21,3,56.25,12.54,1.98,32.67,99279,31199.5,217036.5,1.01681813722116,0.985852657805987,1.04951757141946
2020-09-05,covidregion_8,baseline,2970,603,7484,278,61.75,665.5,3,0,9,2,0,9,67,10.75,164.5,21,4,55,12.54,2.64,33.66,99457,31333.5,217392.5,1.02363750783905,0.991812624595356,1.05502943717474
2020-09-06,covidregion_8,baseline,2965,609.25,7517.5,280,59.5,681.5,3,0,9,2,0,8,68,11,162,21,4,55,12.54,1.98,32.505,99628,31447.75,217727.5,1.03320839648159,1.00070676670667,1.06545818173323
2020-09-07,covidregion_8,baseline,2982,600.25,7558.25,281,63.5,688,2,0,9,2,0,8.25,68,11.75,164,22,3,56.25,13.2,1.98,32.01,99829,31562.5,218063.5,1.0400075858608,1.00578103228072,1.07458192609175
2020-09-08,covidregion_8,baseline,2984,600,7536.5,274,59.75,700,3,0,10.25,2,0,9,67,12,167.5,22,3,56.25,13.2,1.98,33,100190,31690.25,218389.25,1.04902994424479,1.01280087427401,1.08390969517097
2020-09-09,covidregion_8,baseline,2976,588.25,7582,279,56,689.25,3,0,10,2,0,8,68,11.75,169,22,3,58,13.2,1.98,34.32,100415,31768.25,218752,1.05591690474498,1.01975512746164,1.09182802146184
2020-09-10,covidregion_8,baseline,2984,597.25,7607,275,61.75,708.5,3,0,9.25,2,0,9,67,10.75,166,22,3,57,13.2,1.98,33.825,100600,31832.5,219117.5,1.06134618229476,1.02229197379165,1.09959504337681
2020-09-11,covidregion_8,baseline,2976,612.25,7636.75,275,63,693,3,0,10,2,0,9,67,11,165.5,22,3,56.25,13.2,1.815,33.825,100736,31904,219447.5,1.06570155816329,1.02451583008991,1.10477301220548
2020-09-12,covidregion_8,baseline,2963,619.25,7700.25,280,62.25,697.75,3,0,9,2,0,9,67,11.75,170.75,21,3,55.25,12.54,1.815,34.32,100907,31971.25,219797.25,1.07079743921655,1.02835671153932,1.11255404734333
2020-09-13,covidregion_8,baseline,2960,626.75,7729.5,282,61.75,709,3,0,9,2,0,9,67,12,168.75,21,3,55.25,12.54,1.815,33.66,101069,32035.25,220113,1.07475608104523,1.0309238091702,1.11756649798608
2020-09-14,covidregion_8,baseline,2981,627.5,7778,279,66.25,707.25,2,0,9,2,0,8.25,66,11,165.5,21,3,54,12.54,1.98,32.505,101406,32107.75,220435,1.07923708488293,1.0343324008057,1.1242123577873
2020-09-15,covidregion_8,baseline,2977,635.5,7830.25,276,63.5,687.25,2,0,10,2,0,9,67,11,172.25,21,3,54.25,12.54,1.98,32.01,101766,32168.75,220780,1.08266868299734,1.03676978950411,1.12827679917252
2020-09-16,covidregion_8,baseline,2977,626.25,7855.25,278,60.5,707.75,2,0,9.25,2,0,8.25,67,11,172.25,21,3,55,12.54,1.98,33.165,101978,32233,221108.75,1.08412679337214,1.03762010504737,1.13048411729939
2020-09-17,covidregion_8,baseline,2989,629,7857.5,277,59.75,727,3,0,9,2,0,8.25,66,10,168,22,3,56.25,13.2,1.98,34.32,102196,32302.75,221476,1.08241304605006,1.03528057633001,1.13073324452143
2020-09-18,covidregion_8,baseline,3031,622.75,7884.75,295,60.5,735.75,3,0,10,2,0,9,66,10.75,171,21,4,58.25,12.54,1.98,34.32,102528,32405.5,221849.25,1.0799813130481,1.0330632835498,1.12930946052805
2020-09-19,covidregion_8,baseline,3037,629.25,7941.75,302,64,753.25,3,0,9,2,0,9,66,12,172.25,21,4,60,12.54,1.98,35.145,103020,32502,222176.75,1.07781501736268,1.03171973213795,1.12581917336545
2020-09-20,covidregion_8,baseline,3054,633.75,8088.5,308,64.5,768.25,3,0,10,2,0,8.25,66,12,173,21,3,56.5,12.54,1.98,34.815,103477,32609.25,222513,1.07527042559458,1.03092071911977,1.12361454747882
2020-09-21,covidregion_8,baseline,3089,629,8242,313,68,824.25,2,0,10,2,0,9,67,11.75,168,21,3,57.25,12.54,1.98,34.32,103941,32725.5,222837.25,1.07435613529362,1.03048312928984,1.12110566018341
2020-09-22,covidregion_8,baseline,3143,636.5,8344.75,323,60.5,805.5,3,0,9,2,0,9,66,11.75,168.75,21,3.75,55.25,12.54,1.98,34.32,104443,32828.75,223184.25,1.07127401587223,1.02771417825972,1.1163283121739
2020-09-23,covidregion_8,baseline,3173,645.5,8467.25,325,63,840.5,3,0,9,2,0,8,67,11,172,21,4,56.5,12.54,1.98,33.825,104798,32933.25,223583.25,1.070992805373,1.02912258182024,1.1166689921304
2020-09-24,covidregion_8,baseline,3206,645,8594.5,335,72.5,863.75,2,0,10,2,0,9.25,68,10.75,177,21,3,58,12.54,1.98,34.485,105060,33039.75,223971.75,1.07269720860012,1.03141112163754,1.11709170880459
2020-09-25,covidregion_8,baseline,3250,636.5,8716.5,336,68.75,858.5,2,0,10,2,0,9,69,10,183.25,22,3.75,57.25,12.54,1.98,34.65,105327,33142.25,224380.75,1.08620534908626,1.04348767086543,1.12970436032686
2020-09-26,covidregion_8,baseline,3288,641,8901.75,344,68,896.25,3,0,10,3,0,10,69,10,185,21,3,57.25,13.2,1.98,35.145,105560,33244,224766.75,1.10767749311225,1.06333738656736,1.15286274707714
2020-09-27,covidregion_8,baseline,3353,649.25,9056,348,72.5,901,2,0,10,2,0,8.25,69,11,187.25,21,3,58.25,13.2,1.98,35.64,106081,33403.25,225162.5,1.13565719476345,1.08251913985104,1.1809344698692
2020-09-28,covidregion_8,baseline,3389,651.5,9206.5,355,67,903.25,3,0,10,2,0,9,72,10,190.25,21,3,62.25,12.54,1.98,38.28,106322,33539,225575.25,1.16605242375237,1.10022998657745,1.21834627485902
2020-09-29,covidregion_8,baseline,3449,662.25,9393.75,353,77,965.5,3,0,10.25,3,0,9.25,74,11,195.5,22,3,60.25,13.2,1.98,35.805,106577,33665,225985.5,1.19839578062074,1.11876895945791,1.25980034336347
2020-09-30,covidregion_8,baseline,3501,658.5,9575,363,72.5,965.25,3,0,10,2,0,9,73,12,200.5,22,3.75,61.5,13.2,1.98,36.96,106826,33749.5,226404,1.22603337537096,1.13501538997086,1.30129836195117
2020-10-01,covidregion_8,baseline,3551,657.75,9708.5,366,71.75,973,3,0,10,2,0,9,75,12.75,200.25,23,3,65,13.2,1.98,36.96,107097,33836.75,226833.5,1.25160108610176,1.14760985671868,1.34334020806487
2020-10-02,covidregion_8,baseline,3583,659,9863.75,377,70,977.5,2,0,11,2,0,9.25,76,12.75,209.25,23,3,64.75,13.86,1.98,36.96,107540,33935,227271.5,1.27449112002023,1.16154519894726,1.38280266963525
2020-10-03,covidregion_8,baseline,3665,669.5,10018.5,376,77.75,996.25,3,0,10,2,0,9,77,11,217.5,23,3,64.25,13.2,1.98,37.62,108050,34053.25,227633.25,1.29394341345997,1.17008777162583,1.41737162778897
2020-10-04,covidregion_8,baseline,3733,677.25,10254.75,385,72.5,1024.25,3,0,11,2,0,10,80,10,214.25,23,3,64.25,13.86,1.98,36.63,108676,34194.5,228076,1.31045011442273,1.17657877435927,1.44696546415241
2020-10-05,covidregion_8,baseline,3775,676.5,10411.25,389,71.75,1010.75,3,0,11,3,0,10,80,12,216,23,3,63,13.86,1.98,36.135,109199,34382.5,228821.25,1.32293671045564,1.18270184553362,1.47311783313308
2020-10-06,covidregion_8,baseline,3819,703.25,10559.5,400,81.5,1018.5,3,0,10,3,0,10,80,13,223,23,3,65,13.86,1.98,37.62,109443,34566.25,229610.75,1.33558644231679,1.19317251187333,1.4978109436056
2020-10-07,covidregion_8,baseline,3838,710,10745.75,404,76,1065.75,3,0,10,3,0,9,81,11.75,225.5,24,3,69,13.86,1.98,40.26,110097,34754.5,230374,1.34676728297969,1.19884878514956,1.51858146260414
2020-10-08,covidregion_8,baseline,3890,723.25,10962.25,406,76.75,1075.5,3,0,11,3,0,10,82,11,234,24,3,72.25,14.52,1.98,41.58,110697,34967.25,230902.5,1.35514843061065,1.20274323332244,1.53470475501705
2020-10-09,covidregion_8,baseline,3958,701,11101,418,76,1085.5,3,0,10,2,0,10,84,11,238,24,3.75,72,14.52,1.98,41.91,110894,35146,231427,1.35747496636384,1.20128800369738,1.54302529565578
2020-10-10,covidregion_8,baseline,4019,718.25,11308.5,433,85.25,1138,3,0,11.25,3,0,10,86,13,243,24,4,75,14.52,1.98,42.24,111326,35309.25,231925.25,1.35330282946894,1.19696630594522,1.54330781908895
2020-10-11,covidregion_8,baseline,4144,750.5,11658.75,499,92,1273.25,3,0,12,3,0,12,86,13,244,26,3,73.75,15.18,1.815,43.065,112027,35502,232445.75,1.34712089396351,1.19256570261322,1.5422534324991
2020-10-12,covidregion_8,baseline,4342,777.25,12099,552,100.5,1427.25,3,0,11,3,0,10,89,13,244.25,25,3,73.25,15.18,1.98,44.385,112803,35658,232816,1.34157942612451,1.18971474497047,1.53680485240898
2020-10-13,covidregion_8,baseline,4563,820.75,12706.25,596,124,1556.75,3,0,12,3,0,11,89,13,258.5,25,4,73.25,15.18,1.98,44.22,113067,35800,233181.75,1.33508995865776,1.18825361695371,1.52853382198449
2020-10-14,covidregion_8,baseline,4805,874.25,13357.25,642,129.75,1669.5,3,0,12,3,0,11,92,13.75,265.75,26,4,79,15.18,1.98,43.23,113240,36052.5,233571.75,1.33014427076722,1.18462729139585,1.51881720482169
2020-10-15,covidregion_8,baseline,5082,944.75,14075.25,698,130.5,1784.5,4,0,12,3,0,10,96,14,270,26,4,79,15.84,2.475,44.55,113829,36261.75,233990.5,1.32648386449748,1.18453804520442,1.51389145935423
2020-10-16,covidregion_8,baseline,5383,984,14871.5,741,132.75,1926.5,3,0,12.25,3,0,11,100,16.75,282.5,27,3.75,76.25,15.84,1.98,46.53,114307,36503.5,234404,1.32338422550518,1.18246528081103,1.505382521613
2020-10-17,covidregion_8,baseline,5721,1060,15796.25,791,158.75,2076.25,3,0,14.25,3,0,12,104,17,298,28,4,82.25,17.16,2.64,47.19,114599,36720.5,234819.25,1.32092849969041,1.18226924832871,1.49849363402216
2020-10-18,covidregion_8,baseline,6086,1127.25,16761,852,163.25,2137.25,4,0,14,3,0,13.25,109,17.75,307.75,28,4,85.25,16.5,2.64,47.85,115227,36854,235270,1.3184194119227,1.18075736102714,1.49546315207133
2020-10-19,covidregion_8,baseline,6475,1190.5,17804.75,899,166.75,2292.75,3,0,13,3,0,12,113,18,315.5,30,4,86.25,17.82,2.64,52.14,115717,37066.75,235920.5,1.3184603039375,1.18138140348259,1.49496640410969
2020-10-20,covidregion_8,baseline,6875,1256.75,18851.75,954,179.5,2422,4,0,14,3,0,12.25,120,19.75,325.25,31,5,89.75,17.82,3.135,51.645,116525,37252.25,236810.75,1.31746501496997,1.18132870947365,1.49246991613397
2020-10-21,covidregion_8,baseline,7349,1343.25,19943,1011,192.5,2596.25,4,0,15,3,0,13.25,129,18.75,354.5,32,5,88,17.82,2.64,52.305,117649,37392,238005.5,1.31551280852686,1.17930464133882,1.48955381757175
2020-10-22,covidregion_8,baseline,7842,1408.25,21239.75,1081,201.75,2811.25,4,0,15,4,0,14,136,20,361.75,33,5.75,96,19.8,3.3,55.44,118091,37591,239309.25,1.3145952437069,1.17847499667849,1.4879830089234
2020-10-23,covidregion_8,baseline,8282,1511.25,22556.25,1152,219,2918.25,4,0,15,4,0,15,145,22.5,383,35,5.75,100.25,19.8,3.135,58.74,119001,37823.75,240396,1.31280802062565,1.1796084437693,1.48495590191833
2020-10-24,covidregion_8,baseline,8837,1614.25,23916.25,1218,231.25,3090.75,5,0,17,4,0,16,152,24.75,414.25,36,5,106.75,21.12,3.3,63.195,119662,37972.75,241336.25,1.31078073329358,1.17856477654439,1.4818992349651
2020-10-25,covidregion_8,baseline,9463,1717.25,25367.5,1310,238.5,3289.75,5,0,18,4,0,16,164,25,439,38,6,112.25,23.1,3.3,66.66,120359,38120.75,242616.75,1.30948106270079,1.17742274541541,1.48071202195098
2020-10-26,covidregion_8,baseline,10111,1806,26942.25,1385,250,3481.25,5,0,20,5,0,18,176,30.75,473.25,40,5,116.75,23.76,3.3,70.29,121166,38284,243831.75,1.30785890931885,1.17683149985676,1.47716271131327
2020-10-27,covidregion_8,baseline,10707,1894.5,28511.5,1469,274.75,3744.25,5,0,20,5,0,18,189,31.75,503.75,42,6,119,25.08,3.96,71.115,122492,38466.25,245166.25,1.30791394758626,1.17822255671369,1.47590041152646
2020-10-28,covidregion_8,baseline,11358,1989.25,30256.5,1581,284,3976.5,6,0,19,5,0,18,201,31.75,536.5,45,6,125.25,26.4,3.3,75.57,123236,38673.25,246345.5,1.30661293891838,1.17722074728503,1.47516011818474
2020-10-29,covidregion_8,baseline,12083,2141.75,32123.75,1666,315.75,4157.25,6,0,22,6,0,19,214,31.75,576.25,47,6,131.25,28.38,3.3,84.15,124041,39081.5,247960.25,1.30370943654997,1.17498533939201,1.46889736889525
2020-10-30,covidregion_8,baseline,12809,2259,34201.75,1768,331.75,4418.75,7,0,22,6,0,21,225,33,619.5,50,6,139,29.7,3.795,85.8,124862,39517.5,248941,1.30269520673806,1.17362692953348,1.46876160108671
2020-10-31,covidregion_8,baseline,13597,2407.75,36208.75,1894,340.5,4675,7,0,22.25,6,0,19.25,239,36.75,660.25,53,6,146.5,32.34,3.96,91.08,125627,39990.25,249848.5,1.30095824770533,1.17396140628602,1.4664261735052
2020-11-01,covidregion_8,baseline,14517,2552.75,38329,1998,367,4895.75,7,1,23,7,0,21,255,40.75,693,58,6.75,162.75,34.32,3.96,100.815,127103,40481.5,251015.75,1.29870371673654,1.17257927181584,1.46407932726051
2020-11-02,covidregion_8,baseline,15477,2694.75,40716.75,2117,383.75,5244.75,8,0,26.25,7,0,24,270,43.75,725.25,62,6.75,171.5,36.96,3.96,102.63,128556,40789,252754,1.29643978655456,1.17212382251289,1.45979874301579
2020-11-03,covidregion_8,baseline,16444,2880.75,43066.75,2250,437.25,5493.75,8,1,29,8,0,26,289,46.25,786.75,65,8,180.25,38.94,5.115,114.18,130532,41152.25,255091.25,1.2939470456543,1.17047497168569,1.45554874207911
2020-11-04,covidregion_8,baseline,17530,3035.75,45478.5,2405,438.75,5869.75,9,0,30,8,0,27.25,308,50,829,69,9.75,186.5,41.58,5.28,113.19,132040,41515.75,257837.75,1.29186354762209,1.16874842679156,1.45359383470897
2020-11-05,covidregion_8,baseline,18602,3287.75,48144.5,2548,491.75,6135.5,9,1,31,9,1,28,327,51,868.5,73,9.75,200.25,43.56,5.28,121.44,133901,41938.25,260469.25,1.28933898495776,1.16720290544333,1.44940580033959
2020-11-06,covidregion_8,baseline,19733,3472.75,50850.75,2680,474.75,6652.75,10,1,36,9,1,33,341,51.75,930.5,79,10,209.25,46.86,6.435,126.72,135967,42348,263309.75,1.28557289276597,1.16543616382285,1.4427955922406
2020-11-07,covidregion_8,baseline,21029,3683,53668.5,2855,532,6880.5,11,1,36,10,1,31.25,368,60.25,989.5,83,10,222,49.5,5.94,132.66,137287,42862,265576.25,1.28212746219098,1.1641096059388,1.43797373202993
2020-11-08,covidregion_8,baseline,22163,3910.5,56466.75,3042,567,7225.25,11,1,37,10,1,34,394,57.75,1039.25,89,13.75,234.25,52.8,8.415,139.425,139292,43403,269715.75,1.27784953911458,1.16085311643002,1.43142581115714
2020-11-09,covidregion_8,baseline,23589,4110,59427.5,3199,573.5,7692.25,12,1,40,11,1,34,412,61.75,1111.75,93,15.5,247.75,55.44,8.415,151.635,141853,44015.25,273465,1.27304626153343,1.15813584184716,1.42510957538318
2020-11-10,covidregion_8,baseline,25000,4355.75,62619.5,3390,636,8028.75,14,1,40.25,12,1,37,437,66.5,1183.5,101,15,260.5,59.4,8.415,160.545,144547,44669.25,275900.5,1.26785837871537,1.15479532676429,1.41764467098378
2020-11-11,covidregion_8,baseline,26455,4578.5,66271.75,3604,662.75,8351.75,13,1,44.25,12,1,41,471,69.75,1240,106,16.75,279.25,64.02,9.735,175.56,146233,45353.75,277897,1.26285610121252,1.1523263231818,1.40979675739509
2020-11-12,covidregion_8,baseline,28105,4836.25,70122.25,3869,705,8826.5,15,1,47.25,14,1,43,500,70.75,1291.25,111,18.75,289,66.66,11.22,180.015,147765,46107.75,279990.25,1.25997994693864,1.15085298258585,1.40344696384312
2020-11-13,covidregion_8,baseline,29700,5102.25,73776.25,4046,738.75,9135.75,16,2,49.25,15,1.75,44,525,79.5,1378.75,120,18,313.25,71.28,9.9,189.585,150954,46868.75,282197.25,1.25499722679759,1.14813079465763,1.39611560538042
2020-11-14,covidregion_8,baseline,31476,5395.25,77519,4253,769.5,9539.75,17,2,51,14,2,46,553,83.75,1470.25,128,19,338.25,75.9,10.395,201.135,153145,47720.25,285291.25,1.24992013829893,1.14525545202165,1.38785923488371
2020-11-15,covidregion_8,baseline,33412,5673.75,81499.5,4547,822.25,10125.5,18,1.75,57,16,1,53.25,589,87.25,1530,136,21.75,352,81.84,11.88,219.78,156699,48669,290062,1.24467122494049,1.14157432372639,1.37923371561765
2020-11-16,covidregion_8,baseline,35426,6028.5,85652,4782,887.25,10478,19,2,57.5,18,2,52.25,627,93.75,1601.75,143,21.75,367.25,87.12,12.54,227.37,160439,49693,294556.25,1.23855233492552,1.13777835891773,1.37124354964669
2020-11-17,covidregion_8,baseline,37582,6332.75,89988.25,5057,913.25,10964.5,20,2,62.25,18,2,57.25,670,97.75,1671.25,155,25.5,389.25,91.74,14.355,234.135,163655,50704.5,300373.25,1.2318541154148,1.13356678222344,1.3608002873646
2020-11-18,covidregion_8,baseline,39761,6691.25,94111.5,5348,989,11293,21,2,69,19,2,60.25,701,102.75,1754.75,163,27.75,416,98.34,15.84,250.47,166950,51817.5,305071.5,1.22522606786474,1.13034323502013,1.35199039313249
2020-11-19,covidregion_8,baseline,41989,7093.75,98744.25,5634,1011.25,11888.25,23,3,65,20,2,62.25,753,112.25,1863.25,171,29.25,437,102.96,16.335,267.465,170599,52811.5,312546.75,1.21917070070831,1.12673747431446,1.34083737981724
2020-11-20,covidregion_8,baseline,44402,7540.5,103270.25,5925,1116,12301.25,24,2.75,73.25,22,2,69,800,120.75,1945.75,182,31,455,108.24,17.16,266.31,174106,53524,315651.5,1.21295284860127,1.12336092430472,1.33088323822423
2020-11-21,covidregion_8,baseline,46988,7991.75,107475.5,6263,1138,12696.75,26,4,74.5,23,3,67.25,825,128.75,2055.75,193,30,473,114.18,18.81,293.04,177659,54241.5,320585.75,1.2070235356244,1.11953450880699,1.32039948650103
2020-11-22,covidregion_8,baseline,49645,8466.5,111746.75,6543,1240.25,13219.5,27,3.75,79.25,25,3,73.25,875,136.5,2141.25,204,32,491.25,120.78,20.295,294.195,182663,55004.75,327749,1.20093254593073,1.11672195220283,1.31107701259944
2020-11-23,covidregion_8,baseline,52457,8936.25,115990,6889,1289.75,13588.5,28,4,81,26,3,76,928,141.25,2258.5,213,32.75,521,127.38,19.8,314.985,187120,55805.5,335793.5,1.19390803466137,1.11116465855252,1.30057299085079
2020-11-24,covidregion_8,baseline,55387,9397.5,120676,7181,1353.25,13914,30,4,85,28,3,75.25,983,149.5,2346.75,228,36.75,553,135.3,21.12,329.34,191917,56683.25,343338,1.18638417473732,1.10760103763081,1.28880589134339
2020-11-25,covidregion_8,baseline,58220,9914,125269,7541,1415,14442,32,3,86.25,28,3,81.25,1029,157.5,2479.25,241,39.75,591,142.56,23.43,353.925,196855,57660.75,350718.25,1.17925641680621,1.10320391540206,1.27850611237955
2020-11-26,covidregion_8,baseline,61237,10482,129952.5,7916,1498.25,14815.5,33,4,97.25,30,3,85.25,1082,168.5,2606.25,256,41.75,626.5,151.8,24.255,379.005,201848,58955.5,360291.75,1.17085498169281,1.09743280588345,1.26580318515926
2020-11-27,covidregion_8,baseline,64534,11102.25,134419.5,8263,1594.75,15250.75,36,4.75,101.25,33,4,95,1142,180.75,2674,271,44.5,656.75,159.72,26.73,401.115,206817,60311.5,369677,1.16239845976791,1.09281455491443,1.25284961599637
2020-11-28,covidregion_8,baseline,67769,11764.75,138994.75,8715,1684.75,15690.5,38,5,106.5,34,4.75,98,1214,193.5,2791.5,284,46.75,680,168.96,28.05,412.5,212232,61752.75,380490.75,1.15446152966165,1.08782574446368,1.24144392934568
2020-11-29,covidregion_8,baseline,71140,12504.75,143789,9027,1794.75,16036.5,41,6,109.25,37,5,98,1261,200.25,2907.25,297,50,709,177.54,31.35,429.825,218270,63447,391549.75,1.14628639439971,1.08278533541404,1.22789449963117
2020-11-30,covidregion_8,baseline,74733,13255.25,148550.5,9405,1916.75,16385,41,6.75,111.25,37,5.75,101,1333,218,3022.75,314,53,733.5,186.78,33,449.46,224453,65225,403127,1.13741147787973,1.07774378466782,1.2149746622615
2020-12-01,covidregion_8,baseline,78185,14021.75,153110.5,9795,2012.5,16848,44,6,114.75,41,5.75,109.25,1404,231.25,3128.5,332,55.5,766.5,198,33.33,466.29,230736,67104.75,414468,1.12881324960695,1.07179365455922,1.20194980923754
2020-12-02,covidregion_8,baseline,81637,14824,157946.5,10147,2112.25,17033.75,46,6,124.75,43,5.75,116.5,1471,243.5,3248.5,354,59.5,798.25,210.54,35.145,491.04,237934,69148.75,425626,1.11801839071776,1.06525574298302,1.18678354742467
2020-12-03,covidregion_8,baseline,85021,15659.5,162096.75,10490,2224.75,17237.75,50,7,132.25,46,6,119.5,1539,247,3325.5,372,63.5,838.75,219.12,37.29,512.985,244806,71256.25,435828.75,1.10708090389976,1.05828818066761,1.17096256536393
